filename,tempo,beats,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
classical.00092.au,95.703125,45,0.181161139,0.084155142,1807.461178,1439.026566,3071.923091,0.130958014,-299.671853,103.66907,-27.64827926,51.02044975,12.29165045,16.50796819,-10.93573346,-0.898703338,3.839399386,12.95407925,-12.39587815,2.455285017,5.183694317,-0.733193783,-0.611028901,-1.195119301,5.918663797,9.809741995,-2.667044638,-3.084350476,0
classical.00010.au,103.359375,50,0.245015087,0.029512677,1497.196639,1570.533625,2868.149323,0.08621641,-315.0127319,128.7296174,-28.92303238,30.83760347,-8.995137514,7.980528058,-9.847439162,1.450484173,-8.964623311,6.052197318,-3.320049202,7.604282769,3.793344007,2.932729822,1.838371636,5.208350571,1.074667437,0.142403654,-4.536049493,-2.303605293,0
classical.00067.au,143.5546875,22,0.267353394,0.031687785,1118.227507,1702.17492,1993.671278,0.046355351,-413.5759926,143.4252346,31.34383677,14.03133914,1.524376245,-2.291032157,-6.478890304,-8.102931184,-5.92481866,-4.462898999,-2.783361132,-0.809472789,-1.208139889,-2.380845832,-3.810326569,-3.515401558,-2.712517443,-2.385785556,0.622823741,2.667576504,0
classical.00002.au,99.38401442,49,0.277865226,0.043869056,1490.03481,1599.959102,2784.916493,0.09004972,-235.2558158,141.1281949,-34.6668532,30.97923525,-16.37793448,23.1119843,-11.03144507,7.639465976,-19.00824243,4.235648969,-11.82091579,8.909783265,-1.433871338,4.281025243,1.482140651,3.187973498,-1.309517985,2.929818444,-1.661002799,-2.896665745,0
classical.00015.au,83.35433468,37,0.216583675,0.011433194,1371.560999,1562.1589,2620.284156,0.075752376,-449.5371146,124.9554591,-19.87163109,27.51456054,-5.768756518,2.200035558,-6.57534409,10.6088656,3.365800217,14.39861542,1.991939355,5.253876047,4.415059767,5.061342917,7.178780344,6.201670162,7.162364458,3.837860835,2.601998614,4.940062901,0
classical.00070.au,161.4990234,76,0.244239298,0.031917829,1355.797918,1615.509457,2522.409747,0.070855959,-321.1835571,134.56214,-18.252364,22.19075677,0.424091914,-3.804539164,0.493068804,-1.144537723,-1.897793156,-0.103112681,-2.75549605,0.596389706,2.499061254,0.309350058,1.679268947,2.884449427,2.083111312,1.159768684,-2.39285542,-3.40899494,0
classical.00045.au,184.5703125,86,0.236279315,0.138628036,1175.77635,1502.581165,1901.213504,0.062295542,-170.8716869,157.0533363,-21.97223794,5.248212231,-4.095150954,-3.685956471,-8.814517378,-4.855915432,-7.882416364,-5.411493835,-9.368364216,-6.620591487,-7.813977218,-1.458160854,-3.597212508,-2.86274637,-3.917558162,0.20200267,-3.435176821,-0.832704438,0
classical.00050.au,107.6660156,53,0.286158732,0.007970527,1170.074748,1595.535985,2360.219061,0.049492898,-449.5955971,151.5077771,-12.74792687,44.27062033,6.2370757,4.049765919,-1.482332862,-1.619642626,-2.491078567,-4.290789405,-9.658143252,-1.339994625,0.15140475,3.733019477,5.286010908,1.205417161,-2.303857753,-4.123120889,-1.815835687,1.234528988,0
classical.00064.au,89.10290948,32,0.198925769,0.012563469,1118.108795,1944.796302,1873.613671,0.042299064,-498.7295276,145.6748914,46.519845,15.26243738,3.060985238,-0.831216993,-5.215124706,-6.201449496,-3.814042434,0.083686998,2.722812972,2.221047387,0.238987878,-0.461076472,-0.874307644,0.5857767,3.283147425,2.308997824,-2.571966932,-4.81958437,0
classical.00052.au,161.4990234,74,0.387949211,0.055504654,2411.938718,2436.355441,4994.711464,0.126970132,-186.3988596,86.65773163,-15.70733811,14.7437976,-2.216229333,6.269822618,-0.889201196,0.665299295,-6.086888072,-5.210792594,-7.860584817,-1.717162651,-4.707716858,-2.05879872,1.408477279,2.760478451,3.301349225,3.110860974,-4.410137469,-5.03804231,0
classical.00018.au,161.4990234,79,0.239078871,0.018684961,1157.889858,1320.769334,2181.978473,0.070668885,-405.6738141,145.7073105,-0.83281052,23.07400454,9.221291172,-2.649329609,-5.747466851,-2.085039849,-0.642352711,6.762438457,2.804330023,2.440666569,5.080262274,2.38739836,1.868199322,2.499295566,1.519764511,-2.263746764,-1.442390843,2.613459964,0
classical.00095.au,86.1328125,43,0.227545203,0.013565917,1800.707843,1780.942269,3426.854278,0.124357147,-422.6054908,89.83272426,-18.71768527,37.7984894,6.008159885,4.158118754,-1.981775725,12.12446459,4.167507614,13.7887695,2.82442222,5.887097545,6.128175064,8.144629006,12.35758798,7.093214533,2.414364494,0.784178492,-3.421368433,-0.746098513,0
classical.00012.au,95.703125,36,0.235657963,0.031418923,1179.908654,1332.076043,2153.69531,0.065938755,-362.7068034,143.9500168,-18.97873594,30.64839801,1.051361971,0.268699895,-7.971798926,-3.868974802,-8.924187564,3.246232282,-4.449105909,3.633874772,4.931776441,3.279899742,6.371131919,6.072489767,3.846664116,-0.252130442,1.159938735,1.792781879,0
classical.00032.au,103.359375,48,0.283133883,0.008045236,792.8999211,1205.27047,1207.567698,0.036581789,-498.5841137,177.5199162,11.20583976,27.64554473,-2.833987372,5.101153023,-6.605435121,-1.060355181,-4.152252699,-3.053446288,-9.906495011,-8.56630222,-9.185145327,-11.93079221,-9.190084174,-10.89735641,-8.853785054,-3.932598268,-2.391122392,-2.302706485,0
classical.00088.au,103.359375,45,0.294134905,0.028241822,1302.662455,1455.251726,2347.185807,0.070536233,-299.7755313,157.3368585,-37.35420931,15.77100838,-5.749817013,-4.457769194,-6.815905376,-10.73725208,-9.883400015,-8.15330098,-5.417673363,-7.837649527,-2.732071342,-1.108235978,1.650344321,3.642178749,3.084368613,0.109204952,-0.795171759,-2.738004782,0
classical.00026.au,161.4990234,79,0.245645579,0.038903285,1278.601087,1311.814973,2233.269829,0.081748183,-319.3309734,143.6587606,-31.16957384,10.91503181,-5.536344023,-4.259856073,-8.934058354,-5.589971741,-8.016283534,2.333270686,-4.469379625,-0.329832967,0.964388371,1.14235525,-0.47774941,-1.317324177,0.151645333,1.50490048,3.704420031,3.060905994,0
classical.00029.au,135.9991776,58,0.246935361,0.041608013,1558.813953,1578.563682,2922.065664,0.09221524,-297.2197476,130.2805886,-30.58888955,27.49037283,-7.059620568,1.99033595,-11.12716156,4.754548283,-8.772728106,5.419722002,-5.373447685,4.469510431,1.731519258,1.88813674,-1.310469078,1.090912064,-0.989501508,-1.464829885,0.635971409,1.159915627,0
classical.00030.au,117.4538352,53,0.278348916,0.02973626,1243.718021,1358.625381,2353.127438,0.063724482,-315.6496456,149.6717028,-30.59815163,23.22397625,-8.70046426,-10.10547852,-15.73475205,-4.045699298,-7.658757106,0.046664279,-11.14192527,-7.668728817,-5.870953867,-4.8573936,-5.141024189,-5.416103603,-3.173172336,1.45092521,0.128026327,-4.178902784,0
classical.00021.au,135.9991776,67,0.266760217,0.045469102,1371.283566,1440.791445,2570.001126,0.07956679,-278.2118714,147.8877494,-31.57806988,20.36562584,-9.584999369,-6.243183457,-13.607878,-0.664353526,-7.273588579,1.024137846,-11.75458364,-0.964953371,-2.221944101,-0.574204163,1.875123347,5.1497116,2.630448074,0.821937271,-1.647067767,-0.104044566,0
classical.00085.au,107.6660156,52,0.309652754,0.0388886,1525.619293,1588.175467,2732.975141,0.091587882,-246.1896272,149.4477375,-41.97700385,11.61573165,-10.28599099,-4.013753011,-7.13934733,-10.13402996,-9.423483621,-7.170180701,-3.150281778,-5.630423799,-2.579881386,-4.521074936,-6.165346046,-4.970549888,-3.346553458,-3.345275849,-0.672825416,0.221499452,0
classical.00053.au,215.3320313,95,0.304577593,0.139884323,1465.481886,1554.510617,2749.191709,0.087918969,-119.2903458,149.5882614,-43.33437349,24.63939919,-5.615125831,10.78639021,-2.899428113,0.787197091,-6.547196391,4.396779426,-1.292800128,1.365430505,-1.08114163,-2.435240651,-1.937584992,1.29807274,-1.381196879,1.044973134,-5.602966024,-1.986242643,0
classical.00011.au,151.9990809,57,0.243056368,0.021505473,949.460832,1112.245413,1695.881412,0.060726012,-385.2468575,177.2567904,-9.32169693,24.37734064,5.83310778,-4.560812235,-6.349944307,-6.98205993,-4.130705979,3.851764771,-0.355619852,-0.934136338,-3.65864696,-2.104559199,3.646539913,0.722249046,-1.226298239,-0.747415878,2.795864864,1.5541773,0
classical.00060.au,123.046875,57,0.305244371,0.068768859,1803.621756,1898.059829,3366.512976,0.104016378,-166.4064921,122.1282319,-32.10651207,16.68876173,-5.39815142,-2.480009174,-9.827961,-4.900783275,-6.977220586,-4.570064203,-6.660296729,-5.492583967,-5.374863813,-4.963047159,-2.79145972,-3.193163552,-4.082942699,-3.54599576,-4.631451621,-1.172830404,0
classical.00003.au,71.77734375,30,0.234236042,0.02944977,1526.647067,1499.532617,2915.974034,0.108951722,-326.8648358,127.3913095,-30.59609567,37.46880149,-5.29610262,20.81087142,-1.778644082,-4.604763389,-4.054472673,5.228941576,-0.645898281,2.807639089,7.252175827,3.98063896,-2.389035482,1.490968263,0.583444169,-0.610586777,2.334468556,2.649742284,0
classical.00007.au,215.3320313,106,0.276529211,0.040873736,1358.918358,1516.208523,2667.900534,0.07314695,-286.838421,135.9194447,-24.43711591,36.64864361,-6.234456424,6.954075525,-8.162779019,3.839327856,-4.390524448,6.429920696,-4.123742178,1.543668155,-4.346956916,-3.018977406,-0.005314098,5.652413319,3.437009944,2.830976581,1.097174449,-0.294304202,0
classical.00049.au,103.359375,53,0.311586873,0.123812079,2224.870164,2274.309912,4467.431319,0.109446428,-98.32329268,98.35693256,-20.49176243,18.81813842,-2.096720558,2.66357034,-7.309946601,-3.58692804,-7.98606512,-1.916309115,-4.727486672,0.627075774,-2.591273011,-1.470525182,-3.170649914,0.657625906,-4.816374339,-2.21776159,-3.808979769,0.233789431,0
classical.00057.au,107.6660156,44,0.253792937,0.016777493,1751.271417,1929.810758,3235.663768,0.095257927,-367.167175,112.8434629,-18.75544018,10.1684117,-1.61024952,3.807522058,0.919349335,5.065091952,-5.365445405,-9.519146608,-8.492281807,-1.784953225,1.298791609,-3.868345564,-2.63781276,-1.05349027,-1.271523553,-2.503537285,-2.572472372,-4.062232258,0
classical.00048.au,172.265625,86,0.29654677,0.160943836,1515.562085,1642.201168,2770.916578,0.087271581,-123.8138903,148.4859407,-21.53865665,17.44088151,-1.427724087,4.17846452,-6.992981419,-5.081175359,-5.793177926,5.041861208,-6.246159343,-1.972754861,-0.971060913,-2.452157662,-4.320482793,-0.865963435,-4.714952996,-2.229833311,-5.132430279,-3.215063663,0
classical.00063.au,95.703125,46,0.226774792,0.020157427,690.0759016,1357.993036,749.0621372,0.036054204,-465.8814244,180.226275,56.66609011,11.02066615,5.836132599,0.733154211,-3.96780048,-5.889532014,-8.465918062,-9.788876424,-7.695054782,-3.257702825,-1.862362475,-4.015224927,-4.108050426,-2.473332007,-2.356454967,-2.989890772,-3.218618833,-1.708300169,0
classical.00080.au,143.5546875,69,0.43790937,0.005275614,972.0335267,1615.116867,1907.413466,0.031537602,-549.7889976,157.084783,6.571024231,34.43964842,13.27748618,5.7458854,5.060513136,-3.009928482,2.060724786,3.07612631,2.013797276,3.240881729,5.669565652,5.704830428,3.638743951,4.090256949,4.329780922,3.35739,2.622762059,1.662479769,0
classical.00038.au,151.9990809,59,0.294410143,0.044319287,1279.041661,1339.072399,2376.660629,0.075835898,-276.0433564,146.3716199,-36.57127502,24.18774252,-2.539282357,-2.177395334,-13.29306856,-6.525786508,-9.394073043,-3.12077359,-11.53156937,-4.190681573,-1.677290618,-1.520686849,-3.197953662,-1.768453697,-2.238900607,-3.524319039,-2.994682678,-3.303548505,0
classical.00005.au,143.5546875,66,0.268581567,0.043271575,1431.427561,1558.388149,2836.657847,0.075238774,-264.2473494,138.148906,-30.09456457,37.8155911,-7.173773575,6.776307495,-11.79850388,4.71285002,-9.830425314,5.84923284,-9.574090494,2.667866142,-4.791534893,-1.404991902,-2.094341783,2.984207994,3.361477533,4.814610205,1.761761888,-1.826767152,0
classical.00042.au,198.7680288,96,0.261728171,0.134665444,1327.314425,1326.718843,2172.570196,0.093852796,-160.3159575,164.1304235,-48.88659064,1.594527284,-7.591125361,-2.62572443,-11.07649181,-7.024642288,-8.119808075,1.2334967,-5.495746043,-4.220363995,-5.457256119,-1.710065982,-3.092174183,-1.292397156,-6.099581263,-0.928016344,-4.045847533,-1.557732156,0
classical.00068.au,83.35433468,40,0.257274684,0.05739738,1559.721852,1615.769538,2812.832991,0.095202372,-234.3976774,130.2687658,-39.54861722,19.33803306,-6.797016857,-5.126454677,-3.709482235,-4.035499861,-5.070611954,-1.367525466,-7.736359292,-4.381911511,0.465239999,0.785137366,5.458493945,8.777550079,7.040208432,2.416228707,-2.306312413,-0.242262315,0
classical.00075.au,117.4538352,47,0.217421432,0.016483212,1171.718503,1466.931645,2235.903146,0.060884741,-412.9378214,138.5332065,-19.26767668,34.15322364,8.963805178,-4.296085383,4.162109456,0.88612371,3.075768429,0.10753542,-4.061129351,3.789273517,5.924253616,3.491832785,6.626801517,6.746299202,2.471471494,-1.881159771,-0.062472207,2.724356132,0
classical.00051.au,135.9991776,40,0.381394246,0.080538675,1527.629816,2079.663702,3220.847191,0.060105079,-230.2445377,119.1512896,-1.050998565,28.38791656,10.0087106,16.12883606,4.791749137,6.190907206,0.947356483,5.912571733,-1.178274507,3.573959687,-2.100357402,-0.905366585,-1.850414401,-0.001898243,-2.796700298,2.336202982,-1.440900182,2.739942034,0
classical.00013.au,129.1992188,60,0.232114129,0.031741571,1388.034995,1456.184587,2598.750952,0.080889534,-343.11034,140.1042372,-20.91519483,32.33650833,-3.688877605,2.937928061,-10.67270864,0.316627782,-5.786782424,7.689375084,-3.672480039,2.562069261,-3.498306345,-2.245538892,-0.837853865,0.887983257,0.482037592,0.947071094,1.864163765,-0.637870131,0
classical.00001.au,112.3471467,56,0.2150638,0.030627836,1360.408354,1441.143831,2387.218898,0.087771578,-324.0587687,133.6100442,-25.03110001,24.56755496,-11.93368819,17.66252806,-5.530694557,1.716686726,-10.56964116,-0.845978303,-7.798112436,3.522399504,5.041735245,1.36183358,3.003346005,-3.12486311,-4.291533668,0.591217509,2.871973424,0.36627083,0
classical.00014.au,143.5546875,66,0.234085778,0.031621873,1279.614578,1370.57412,2389.502218,0.068473131,-324.5961669,147.8146841,-31.92285681,27.39476096,-4.490214118,-4.173857287,-12.57778444,-5.133749563,-7.733083877,0.834527318,-8.187136492,-0.830245734,1.007083808,3.666312726,6.204835475,4.706806474,-0.047575241,-2.340403291,2.23220478,-0.550190556,0
classical.00074.au,161.4990234,79,0.237426219,0.037299454,1359.905307,1572.452917,2568.617801,0.072116722,-289.7986052,143.9093189,-26.99605421,24.07006033,-1.147743076,-6.297492762,-2.745308254,-3.528567912,-3.021367254,-3.146630958,-7.257053492,-1.684358968,3.078969826,2.686264453,2.535048614,4.614130023,2.376673644,-1.273050825,-3.541757726,-2.806386568,0
classical.00093.au,135.9991776,67,0.226947912,0.082526974,1623.859388,1551.627434,2732.316811,0.108258227,-207.3462799,117.6016858,-41.39534417,13.24882142,-1.677715359,15.51396657,-10.35603377,-1.870503834,-12.74604702,7.013280777,-0.772161412,2.063638647,-8.267795129,-1.469822813,-7.08292063,0.935701161,-5.540827594,-8.498916692,-1.48604412,5.382281589,0
classical.00009.au,234.9076705,117,0.270478239,0.023797711,1216.293762,1582.801551,2560.259518,0.056270257,-356.1422005,139.8057898,-6.27847651,43.17628812,-8.859080611,11.04257684,-8.373957265,4.415755272,-8.290997998,8.676969766,-8.138158064,3.42429329,-1.43833444,-0.419472501,-1.726718752,-0.283631468,-0.65353769,1.16054823,-0.624840824,-0.257531581,0
classical.00034.au,123.046875,57,0.27404574,0.038926434,1369.627553,1465.90437,2655.117278,0.07356796,-309.2263854,138.6490755,-29.71116245,33.62006857,-0.366601617,5.239733522,-6.327446329,3.26768068,-6.717177367,-0.696607718,-13.24336548,-8.522910968,-9.665677825,-4.2991508,0.254182352,1.025886788,1.905871144,3.718264061,2.555920013,-4.928795226,0
classical.00022.au,107.6660156,40,0.276292326,0.047907226,1211.199952,1367.098873,2237.361471,0.068446298,-278.7496955,160.025502,-28.40550336,23.06528635,-2.695341914,3.014485348,-11.29186955,-0.508197781,-11.3593992,3.179764118,-5.102967633,4.338497918,-4.077256886,-0.160675446,-1.67059686,1.642599852,0.999606399,-0.761482635,-3.834271258,-3.553058856,0
classical.00087.au,123.046875,52,0.274433506,0.021447383,876.8756126,1108.440322,1457.207855,0.051046555,-393.0083503,190.791967,-13.3279667,8.270543015,1.545572899,-11.07833613,-11.24577083,-14.00335755,-10.6188723,-9.392918237,-4.614812279,-10.06830981,-4.813955445,-1.749296706,-4.676028424,-2.128495493,1.019438916,1.304684975,-0.15830985,-1.414171285,0
classical.00077.au,161.4990234,76,0.219015447,0.016757213,811.6796467,1008.655016,1236.067526,0.048344757,-477.9684051,155.3398933,12.76250684,5.520710049,2.388046934,-10.64541645,-16.63592907,-12.53544905,-11.18464027,-9.376080024,-3.217064722,-2.766592445,-6.466333216,-8.296724136,-7.092608385,-7.475465683,-5.325729923,1.261013252,1.874983459,-1.657999187,0
classical.00059.au,117.4538352,56,0.282586724,0.069164112,1551.647144,1651.379206,2841.574484,0.093299511,-197.1315366,137.3726506,-34.19014889,25.36375773,-5.278909202,-2.775008141,-9.495563111,-7.604076476,-7.64976863,-5.663428257,-4.382352252,-5.433878918,-3.544795253,-5.6697367,-1.889413477,-2.885263957,-3.482324828,-4.024889901,-7.294774223,-4.200939909,0
classical.00027.au,135.9991776,68,0.240704898,0.02841945,901.8344805,1171.915796,1456.666192,0.053449412,-366.2202035,181.6006394,-5.524955035,27.00150983,-4.81776196,4.613731761,-10.52735266,0.163987134,-11.13435282,3.583682451,-10.33113327,-1.081936113,-4.599207293,-0.48440368,0.838412813,0.247920416,2.131202566,0.704445449,1.029193796,-3.06196477,0
classical.00020.au,143.5546875,69,0.269064543,0.038438499,1218.290508,1353.616224,2295.177788,0.069812881,-300.9376968,161.1111541,-24.24414177,27.96508364,-2.844829759,2.36566311,-11.24868468,0.212808053,-6.822385966,6.087223511,-8.132076265,-1.808325039,-4.104601749,-2.045668226,-1.59643732,0.646647857,1.454413713,-0.221094165,-1.292083986,-7.10052662,0
classical.00072.au,117.4538352,57,0.27942064,0.020731511,1284.921775,1659.622614,2476.568358,0.063749803,-360.8217688,138.9993019,-12.93926559,33.80576106,7.586083992,-1.716115329,1.036665518,4.07786455,3.933508006,0.931713081,0.504210195,4.684600499,3.34318702,-2.251255368,-1.852867714,2.215029386,1.784787661,-1.519674199,-3.253520815,3.998949629,0
classical.00061.au,151.9990809,76,0.281669837,0.048188843,1322.026416,1590.233329,2473.626709,0.076126146,-274.4268579,148.3744981,-20.32708837,21.80308525,7.95062795,3.786244628,-2.229539912,-6.097595412,-5.630470015,-6.69599763,-5.915318911,-4.592367878,-1.540610218,-3.028736671,-4.697144687,-7.715004679,-7.212517446,-5.410751474,-5.246985162,-5.270150185,0
classical.00008.au,135.9991776,67,0.254773571,0.034038126,1516.626219,1629.500705,2973.782018,0.078787883,-292.1283002,127.7690458,-29.90104067,37.43018763,-9.54702436,5.113703381,-13.81169462,7.026101016,-7.030174616,6.489696899,-9.906080985,4.709106593,0.377205969,1.464333442,3.393673842,6.076537648,0.963428929,-0.753660246,-2.10531229,0.755132392,0
